,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter46_cv_split5,0.7435897435897436,0.6282051282051282,0.9682539682539683,0.6222222222222222,11,9,0,4,45,0,0,7,2,79,0,0,4,192,0,1,5,34
iter47_cv_split1,0.654320987654321,0.6172839506172839,0.9647435897435898,0.625,8,13,0,3,43,4,1,7,2,78,0,0,3,190,2,0,6,33
iter47_cv_split2,0.6025641025641025,0.6153846153846154,0.9746031746031746,0.6253968253968254,10,6,4,0,33,15,1,5,4,79,0,0,3,193,1,1,3,35
iter47_cv_split3,0.5641025641025641,0.6282051282051282,0.9650793650793651,0.6222222222222222,15,4,0,20,26,3,3,4,3,80,0,0,3,191,2,2,4,33
iter47_cv_split4,0.7051282051282052,0.6282051282051282,0.9555555555555556,0.6222222222222222,5,14,0,0,48,1,2,6,2,80,0,0,6,188,2,2,4,33
iter47_cv_split5,0.6538461538461539,0.6282051282051282,0.9714285714285714,0.6222222222222222,6,4,10,4,43,2,1,6,2,79,0,0,1,195,0,2,6,32
iter48_cv_split1,0.7037037037037037,0.6172839506172839,0.967948717948718,0.625,16,5,0,11,39,0,1,7,2,78,0,0,3,191,1,1,5,33
iter48_cv_split2,0.7051282051282052,0.6153846153846154,0.9619047619047619,0.6253968253968254,7,11,2,3,45,0,0,7,3,79,0,0,3,192,2,1,6,32
iter48_cv_split3,0.6282051282051282,0.6282051282051282,0.9587301587301588,0.6222222222222222,12,7,0,6,36,7,3,6,1,80,0,0,6,190,0,2,5,32
iter48_cv_split4,0.6666666666666666,0.6282051282051282,0.9746031746031746,0.6222222222222222,7,6,6,3,43,3,1,7,2,80,0,0,1,194,1,2,4,33
iter48_cv_split5,0.6410256410256411,0.6282051282051282,0.9841269841269841,0.6222222222222222,6,14,0,5,42,2,2,5,2,79,0,0,1,195,0,1,3,36
iter49_cv_split1,0.654320987654321,0.6172839506172839,0.9551282051282052,0.625,11,10,0,6,40,4,3,5,2,78,0,0,6,187,2,2,4,33
iter49_cv_split2,0.5897435897435898,0.6153846153846154,0.9555555555555556,0.6253968253968254,4,4,12,7,39,2,0,7,3,79,0,0,4,191,2,1,7,31
iter49_cv_split3,0.717948717948718,0.6282051282051282,0.9587301587301588,0.6222222222222222,9,10,0,3,44,2,1,6,3,80,0,0,6,190,0,2,5,32
iter49_cv_split4,0.717948717948718,0.6282051282051282,0.9714285714285714,0.6222222222222222,14,5,0,6,41,2,1,8,1,80,0,0,1,193,2,1,5,33
iter49_cv_split5,0.6794871794871795,0.6282051282051282,0.9492063492063492,0.6222222222222222,14,6,0,7,38,4,4,4,1,79,0,0,7,186,3,0,6,34
iter50_cv_split1,0.5432098765432098,0.6172839506172839,0.9583333333333334,0.625,2,19,0,7,39,4,2,5,3,78,0,0,7,187,1,0,5,34
